id,private,fork,size,stargazers_count,watchers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,archived,disabled,open_issues_count,allow_forking,is_template,forks,open_issues,watchers,score,n_commits
67186968,False,False,202616,36066,36066,True,False,True,True,True,7528,False,False,78,True,False,7528,78,36066,1.0,580

7569578,False,False,466269,35753,35753,False,False,True,False,False,7679,False,False,50,True,False,7679,50,35753,1.0,45130

27574418,False,False,9270990,35724,35724,True,True,True,True,True,2808,False,False,262,True,False,2808,262,35724,1.0,1274

8681349,False,False,8295,35645,35645,True,True,True,True,False,3266,False,False,623,True,False,3266,623,35645,1.0,3454

80276391,False,False,31579,35427,35427,True,False,True,True,False,2057,True,False,6,True,False,2057,6,35427,1.0,1428

138547797,False,False,1844,35278,35278,True,False,True,False,False,1709,False,False,85,True,False,1709,85,35278,1.0,164

18708860,False,False,824,35113,35113,True,True,True,False,False,5105,False,False,18,True,False,5105,18,35113,1.0,505

19148949,False,False,21720,35121,35121,True,True,True,True,False,8745,False,False,2070,True,False,8745,2070,35121,1.0,2070

27442967,False,False,80417,34959,34959,True,True,True,False,False,5212,False,False,197,True,False,5212,197,34959,1.0,16320

246335987,False,False,183165,34922,34922,True,True,True,True,False,2608,False,False,295,True,False,2608,295,34922,1.0,702

188660663,False,False,369627,34954,34954,True,False,True,True,False,6461,False,False,54,True,False,6461,54,34954,1.0,294

5923215,False,False,7310,34830,34830,True,False,True,True,False,4342,False,False,95,True,False,4342,95,34830,1.0,3529

130464961,False,False,28643,34745,34745,True,False,True,False,False,923,False,False,136,True,False,923,136,34745,1.0,2366

211666,False,False,144238,34701,34701,True,True,False,True,False,7534,True,False,571,True,False,7534,571,34701,1.0,2

54544023,False,False,709,34665,34665,True,True,True,True,False,7137,False,False,298,True,False,7137,298,34665,1.0,1022

65388917,False,False,34980,34662,34662,True,True,True,True,True,15433,False,False,181,True,False,15433,181,34662,1.0,234

74627617,False,False,2026819,34642,34642,True,True,True,True,False,6341,False,False,219,True,False,6341,219,34642,1.0,6594

931135,False,False,53351,34623,34623,True,True,False,False,True,5312,False,False,495,True,False,5312,495,34623,1.0,7282

27729880,False,False,429269,34399,34399,True,True,False,True,True,9087,False,False,880,True,False,9087,880,34399,1.0,51027

67962648,False,False,75330,34318,34318,True,False,True,False,False,6237,False,False,1077,True,False,6237,1077,34318,1.0,11716

82227585,False,False,132,34144,34144,True,True,True,True,False,4262,False,False,17,True,False,4262,17,34144,1.0,134

14194174,False,False,260,34153,34153,True,True,True,True,False,2519,False,False,175,True,False,2519,175,34153,1.0,294

12820537,False,False,2362,34108,34108,True,False,True,True,True,21458,False,False,41,True,True,21458,41,34108,1.0,686

41058054,False,False,26204,34114,34114,True,True,True,True,True,4648,False,False,197,True,False,4648,197,34114,1.0,2021

117372806,False,False,11077,34039,34039,True,True,True,True,True,5053,False,False,18,True,False,5053,18,34039,1.0,573

858127,False,False,272163,34031,34031,True,True,True,True,True,14477,False,False,3562,True,False,14477,3562,34031,1.0,29456

56969116,False,False,4053,34024,34024,True,False,True,False,True,6069,False,False,5,True,False,6069,5,34024,1.0,2343

1903522,False,False,475043,33833,33833,True,False,True,False,False,7207,False,False,397,True,False,7207,397,33833,1.0,128424

49609581,False,False,84889,33822,33822,True,True,True,False,False,5554,False,False,3225,True,False,5554,3225,33822,1.0,9402

10865436,False,False,1048,33782,33782,True,True,True,False,False,4886,False,False,113,True,False,4886,113,33782,1.0,390

191113739,False,False,751,33747,33747,True,True,True,True,False,9108,False,False,30,True,False,9108,30,33747,1.0,339

135786093,False,False,2788,33774,33774,True,True,True,True,False,2889,False,False,2,True,False,2889,2,33774,1.0,945

214587193,False,False,540378,33659,33659,True,True,True,False,False,1960,False,False,246,True,False,1960,246,33659,1.0,7190

2935735,False,False,92974,33622,33622,True,True,True,True,False,8143,True,False,2790,True,False,8143,2790,33622,1.0,17847

12972263,False,False,15867,33604,33604,True,True,True,True,False,7458,False,False,172,True,False,7458,172,33604,1.0,2001

94911145,False,False,230531,33496,33496,True,True,True,False,True,4891,False,False,193,True,False,4891,193,33496,1.0,5060

14370955,False,False,13555,33353,33353,True,False,True,False,False,7758,False,False,4,True,False,7758,4,33353,1.0,2566

667006,False,False,124569,33348,33348,True,True,False,True,True,7135,False,False,310,True,False,7135,310,33348,1.0,3824

1828795,False,False,6133,33312,33312,True,False,True,True,False,10254,False,False,93,True,False,10254,93,33312,1.0,2943

83119431,False,False,170920,33347,33347,True,True,True,False,True,10855,False,False,2,True,False,10855,2,33347,1.0,210

29261473,False,False,112009,33315,33315,True,False,True,False,True,3910,False,False,30,True,False,3910,30,33315,1.0,9536

4086616,False,False,891,33189,33189,False,True,True,True,False,19338,False,False,447,True,False,19338,447,33189,1.0,1

77213120,False,False,84426,33113,33113,True,True,True,True,True,2023,False,False,881,True,False,2023,881,33113,1.0,5172

17803236,False,False,173890,32979,32979,True,True,True,True,False,2998,False,False,776,True,False,2998,776,32979,1.0,6163

17165658,False,False,421528,32955,32955,False,True,True,False,False,25644,False,False,220,True,False,25644,220,32955,1.0,33233

173228436,False,False,217733,32874,32874,True,True,True,True,False,4272,False,False,1348,True,False,4272,1348,32874,1.0,6960

70198875,False,False,135820,32788,32788,True,False,True,False,False,5269,False,False,15,True,False,5269,15,32788,1.0,1430

5239185,False,False,13703,32748,32748,True,False,True,False,True,2796,False,False,1231,True,False,2796,1231,32748,1.0,5255

136026789,False,False,843050,32743,32743,True,True,True,True,True,7466,False,False,420,True,False,7466,420,32743,1.0,1305

17728164,False,False,232997,32722,32722,True,False,True,False,False,7621,False,False,1621,True,False,7621,1621,32722,1.0,29959

47394776,False,False,10787,32711,32711,True,False,True,False,False,2152,False,False,791,True,False,2152,791,32711,1.0,2232

11551538,False,False,2727,32686,32686,True,True,True,True,False,3186,False,False,71,True,False,3186,71,32686,1.0,1154

101138315,False,False,232294,32696,32696,False,False,True,False,False,7645,False,False,28,True,False,7645,28,32696,1.0,3938

12791642,False,False,76170,32642,32642,True,True,True,True,True,18995,False,False,1181,True,False,18995,1181,32642,1.0,4156

75830968,False,False,8908,32617,32617,True,True,True,True,True,9025,False,False,62,True,False,9025,62,32617,1.0,730

11267509,False,False,91772,32616,32616,True,True,True,True,True,5932,False,False,369,True,False,5932,369,32616,1.0,2642

7190986,False,False,53140,32553,32553,True,True,True,True,False,11581,False,False,42,True,False,11581,42,32553,1.0,3630

11167738,False,False,1104,32546,32546,True,True,True,False,False,4401,False,False,29,True,False,4401,29,32546,1.0,1197

70905478,False,False,3638,32479,32479,True,True,True,True,False,6934,False,False,87,True,False,6934,87,32479,1.0,114

35866694,False,False,580550,32365,32365,True,True,True,False,False,7417,False,False,3401,True,False,7417,3401,32365,1.0,21479

53238813,False,False,59499,32214,32214,True,False,True,False,True,7647,False,False,42,True,False,7647,42,32214,1.0,31393

42751014,False,False,2975,32168,32168,True,True,True,True,True,4052,False,False,2,True,False,4052,2,32168,1.0,389

101394335,False,False,6664,32114,32114,True,True,True,True,True,7502,False,False,179,True,True,7502,179,32114,1.0,2385

110446844,False,False,72452,32112,32112,True,True,True,True,False,2381,False,False,738,True,False,2381,738,32112,1.0,1598

3774328,False,False,38743,32049,32049,True,True,True,False,False,2682,False,False,165,True,False,2682,165,32049,1.0,80

29268051,False,False,56968,32041,32041,True,False,False,True,False,5212,False,False,388,True,False,5212,388,32041,1.0,2872

102969245,False,False,312,32053,32053,True,True,True,True,False,3612,False,False,85,True,False,3612,85,32053,1.0,179

133251103,False,False,4492,32014,32014,True,True,True,False,False,1273,False,False,128,True,False,1273,128,32014,1.0,412

21413198,False,False,42604,32000,32000,True,True,True,True,True,1860,False,False,114,True,False,1860,114,32000,1.0,1694

26783295,False,False,24019,31956,31956,True,False,True,False,False,4197,False,False,348,True,False,4197,348,31956,1.0,8183

61137153,False,False,13808,31866,31866,True,False,True,False,False,829,False,False,274,True,False,829,274,31866,1.0,3012

162998479,False,False,16035,31859,31859,True,True,True,True,False,3717,False,False,135,True,False,3717,135,31859,1.0,1731

9393759,False,False,343632,31801,31801,True,False,True,False,False,6728,False,False,164,True,False,6728,164,31801,1.0,17255

162279822,False,False,32132,31701,31701,True,True,True,True,False,3744,False,False,540,True,False,3744,540,31701,1.0,1006

42283287,False,False,12007,31718,31718,True,True,True,True,True,1775,False,False,244,True,False,1775,244,31718,1.0,5033

4578002,False,False,3754,31468,31468,True,True,True,True,False,6326,False,False,11,True,False,6326,11,31468,1.0,806

32948863,False,False,8381,31422,31422,True,True,True,True,True,3866,False,False,53,True,False,3866,53,31422,1.0,2193

41986369,False,False,347659,31393,31393,True,True,True,True,False,5088,False,False,3422,True,False,5088,3422,31393,1.0,17511

364474335,False,False,200,31308,31308,True,False,True,False,False,705,False,False,17,True,False,705,17,31308,1.0,280

29290473,False,False,44879,31247,31247,True,False,True,True,False,7807,False,False,7797,True,False,7807,7797,31247,1.0,2327

154747577,False,False,317,31284,31284,True,True,True,True,False,8713,False,False,845,True,False,8713,845,31284,1.0,111

63266213,False,False,8373,31239,31239,True,True,True,False,False,3423,False,False,143,True,False,3423,143,31239,1.0,1036

3721224,False,False,72851,31187,31187,True,True,True,False,False,9614,False,False,190,True,False,9614,190,31187,1.0,3000

62812261,False,False,659,31245,31245,True,True,True,True,False,10194,False,False,139,True,False,10194,139,31245,1.0,285

53631945,False,False,4199,31140,31140,True,False,True,False,False,1398,False,False,152,True,False,1398,152,31140,1.0,1647

1129010,False,False,4398,31081,31081,True,False,True,True,True,8210,True,False,49,True,False,8210,49,31081,1.0,1265

137147386,False,False,232,31088,31088,True,False,True,False,False,2792,False,False,53,True,False,2792,53,31088,1.0,263

128624453,False,False,1403653,31046,31046,True,True,True,True,True,4166,False,False,895,True,False,4166,895,31046,1.0,8065

873328,False,False,255539,30964,30964,True,False,True,False,False,3469,False,False,516,True,False,3469,516,30964,1.0,43393

15653276,False,False,2068,30943,30943,True,True,True,True,False,12058,False,False,27,True,False,12058,27,30943,1.0,954

267775629,False,False,365033,30892,30892,True,True,True,True,False,6031,False,False,6,True,False,6031,6,30892,1.0,393

64558143,False,False,47296,30849,30849,True,False,True,False,True,10268,False,False,183,True,False,10268,183,30849,1.0,1404

221129519,False,False,374,30749,30749,True,True,True,True,False,7101,False,False,0,True,False,7101,0,30749,1.0,215

45512989,False,False,79377,30723,30723,True,False,True,True,False,4886,False,False,23,True,False,4886,23,30723,1.0,11359

35969061,False,False,2511,30718,30718,True,False,False,False,True,12130,False,False,302,True,False,12130,302,30718,1.0,464

9754983,False,False,330604,30628,30628,True,True,True,True,False,48997,False,False,83,True,False,48997,83,30628,1.0,24642

91573538,False,False,58570,30605,30605,True,True,True,True,False,9460,False,False,268,True,False,9460,268,30605,1.0,435

38558578,False,False,6280,30548,30548,True,False,True,False,False,1967,False,False,187,True,False,1967,187,30548,1.0,1193

33263118,False,False,128767,30494,30494,True,True,True,True,True,2435,False,False,38,True,False,2435,38,30494,1.0,9769

153697551,False,False,42822,30571,30571,True,False,True,True,False,4597,False,False,168,True,False,4597,168,30571,1.0,30

94367677,False,False,13364,30438,30438,True,True,True,False,False,2527,False,False,718,True,False,2527,718,30438,1.0,1703

109343098,False,False,5210,30388,30388,True,True,True,True,True,2000,False,False,59,True,False,2000,59,30388,1.0,1221

74175805,False,False,222244,30361,30361,True,False,True,True,False,6347,False,False,648,True,False,6347,648,30361,1.0,18067

10446890,False,False,8283,30366,30366,True,True,True,True,False,7822,False,False,2736,True,False,7822,2736,30366,1.0,2627

60844036,False,False,50769,30372,30372,True,False,True,True,True,7953,False,False,256,True,False,7953,256,30372,1.0,584

94498635,False,False,19461,30359,30359,True,False,True,False,False,1714,False,False,19,True,False,1714,19,30359,1.0,1785

8859474,False,False,18669,30265,30265,True,False,True,True,False,3814,False,False,214,True,False,3814,214,30265,1.0,1740

29887499,False,False,17863,30253,30253,True,False,True,True,False,4767,False,False,0,True,False,4767,0,30253,1.0,6049

6988020,False,False,102715,30243,30243,True,False,True,True,True,7680,False,False,114,True,False,7680,114,30243,1.0,722

11171548,False,False,296059,30253,30253,True,False,True,False,True,5206,False,False,46,True,False,5206,46,30253,1.0,4361

178092134,False,False,122,30215,30215,True,True,True,True,False,1616,False,False,189,True,False,1616,189,30215,1.0,50

137078487,False,False,19848,30173,30173,True,True,True,False,False,5396,False,False,526,True,False,5396,526,30173,1.0,4396

72495579,False,False,241840,30083,30083,True,False,True,False,False,3795,False,False,1813,True,False,3795,1813,30083,1.0,13291

156157055,False,False,27703,30120,30120,True,True,True,True,False,5039,False,False,3,True,False,5039,3,30120,1.0,36

76838017,False,False,252666,30049,30049,True,False,True,True,False,2260,False,False,1355,True,False,2260,1355,30049,1.0,2962

79162682,False,False,259891,29866,29866,True,False,True,False,False,3394,False,False,317,True,False,3394,317,29866,1.0,7732

92443980,False,False,2013,29902,29902,True,True,True,True,False,3346,False,False,130,True,False,3346,130,29902,1.0,533

61893399,False,False,828,29850,29850,True,True,True,True,False,2601,False,False,1,True,False,2601,1,29850,1.0,796

1614410,False,False,306236,29788,29788,False,False,True,False,False,9637,False,False,3,True,False,9637,3,29788,1.0,107011

8989842,False,False,12537,29699,29699,False,False,True,False,False,7943,False,False,26,True,False,7943,26,29699,1.0,1422

60630844,False,False,48593,29633,29633,True,False,True,True,True,2817,False,False,677,True,False,2817,677,29633,1.0,2810

154950925,False,False,81995,29586,29586,True,True,True,True,True,2327,False,False,470,True,False,2327,470,29586,1.0,2923

2562751,False,False,241354,29586,29586,True,False,True,True,True,9223,False,False,6,True,False,9223,6,29586,1.0,3663

231283452,False,False,34818,29577,29577,True,False,True,False,False,2381,False,False,656,True,False,2381,656,29577,1.0,2646

159152904,False,False,48428,29493,29493,True,True,True,True,True,11737,False,False,45,True,False,11737,45,29493,1.0,668

67508428,False,False,1018916,29445,29445,True,True,True,True,True,6005,False,False,294,True,False,6005,294,29445,1.0,1776

52281283,False,False,147122,29305,29305,True,True,True,False,False,4576,False,False,2253,True,False,4576,2253,29305,1.0,11604

1064563,False,False,79324,29272,29272,True,True,True,True,False,14515,False,False,526,True,False,14515,526,29272,1.0,10824

48626335,False,False,29446,29263,29263,True,True,True,True,False,6197,False,False,941,True,False,6197,941,29263,1.0,3500

23405758,False,False,1622,29293,29293,True,False,False,False,False,6488,False,False,217,True,False,6488,217,29293,1.0,417

2573058,False,False,121741,29237,29237,True,True,True,True,False,5656,False,False,45,True,False,5656,45,29237,1.0,17200

146633589,False,False,28921,29239,29239,True,True,True,True,True,6440,False,False,227,True,False,6440,227,29239,1.0,1752

56717493,False,False,660,29216,29216,True,True,True,True,True,1969,False,False,18,True,False,1969,18,29216,1.0,365

90563585,False,False,4557,29210,29210,True,True,True,True,False,1472,False,False,92,True,False,1472,92,29210,1.0,901

169677297,False,False,55859,29115,29115,True,True,True,True,False,1795,False,False,796,True,False,1795,796,29115,1.0,13152

85031442,False,False,4210,29147,29147,False,False,True,False,False,2547,False,False,45,True,False,2547,45,29147,1.0,1742

118861276,False,False,10510,29104,29104,True,True,True,True,True,5321,False,False,35,True,False,5321,35,29104,1.0,2201

21600440,False,False,381,28962,28962,True,True,True,False,False,3492,False,False,17,True,False,3492,17,28962,1.0,576

26516210,False,False,47308,28938,28938,True,True,True,True,False,3228,False,False,595,True,False,3228,595,28938,1.0,10472

17375436,False,False,199,28910,28910,True,True,True,False,False,2934,False,False,39,True,False,2934,39,28910,1.0,109

199570071,False,False,12942,28896,28896,True,False,True,True,False,5975,False,False,26,True,False,5975,26,28896,1.0,527

1200050,False,False,164709,28835,28835,True,True,True,True,True,5828,False,False,14,True,False,5828,14,28835,1.0,1958

6731432,False,False,5036,28826,28826,True,True,True,True,False,1452,False,False,767,True,False,1452,767,28826,1.0,1811

101684374,False,False,1033,28810,28810,True,True,True,True,False,2392,False,False,62,True,False,2392,62,28810,1.0,487

24841635,False,False,17497,28814,28814,True,False,True,False,False,1452,False,False,415,True,False,1452,415,28814,1.0,1874

238316428,False,False,4915664,28759,28759,True,True,True,True,False,18545,False,False,1911,True,False,18545,1911,28759,1.0,5987

13840241,False,False,29935,28762,28762,True,False,True,False,False,1928,False,False,128,True,False,1928,128,28762,1.0,4510

212613049,False,False,25297,28622,28622,True,True,True,False,False,3741,False,False,359,True,False,3741,359,28622,1.0,5622

6007295,False,False,56033,28622,28622,True,True,True,True,False,6563,False,False,642,True,False,6563,642,28622,1.0,523

110058856,False,False,8930,28663,28663,True,True,True,True,True,4658,False,False,61,True,False,4658,61,28663,1.0,715

30203935,False,False,285124,28495,28495,True,True,True,True,False,3925,False,False,2170,True,False,3925,2170,28495,1.0,23823

30969188,False,False,8778,28468,28468,True,False,True,False,False,6064,False,False,97,True,True,6064,97,28468,1.0,1457

17620347,False,False,316855,28453,28453,True,True,True,True,False,7866,False,False,2338,True,False,7866,2338,28453,1.0,49370

174038031,False,False,26867,28394,28394,True,True,True,False,False,1377,False,False,6,True,False,1377,6,28394,1.0,3196

172378503,False,False,74905,28366,28366,True,False,True,False,False,1525,False,False,26,True,False,1525,26,28366,1.0,4029

52773157,False,False,24220,28332,28332,True,False,True,True,False,5170,False,False,1556,True,False,5170,1556,28332,1.0,5009

3577919,False,False,10878,28199,28199,True,True,True,True,False,5492,False,False,25,True,False,5492,25,28199,1.0,4590

13855476,False,False,4048,28189,28189,True,False,True,True,False,3177,False,False,97,True,False,3177,97,28189,1.0,2452

952189,False,False,27054,27867,27867,True,True,True,True,True,5593,False,False,72,True,False,5593,72,27867,1.0,3450

1844251,False,False,73004,27825,27825,True,False,True,True,True,13933,False,False,189,True,False,13933,189,27825,1.0,2905

61929586,False,False,329,27826,27826,True,True,True,True,True,1866,False,False,155,True,False,1866,155,27826,1.0,147

2329766,False,False,836,27838,27838,True,True,True,False,False,8755,False,False,183,True,False,8755,183,27838,1.0,761

10788737,False,False,1100,27797,27797,True,True,True,True,False,6470,False,False,158,True,False,6470,158,27797,1.0,62

21393871,False,False,1061,27770,27770,True,False,True,False,False,3943,False,False,36,True,False,3943,36,27770,1.0,781

108761645,False,False,73296,27764,27764,True,True,True,True,False,1681,False,False,277,True,False,1681,277,27764,1.0,3106

57222302,False,False,6228,27642,27642,True,True,True,True,False,7813,False,False,17,True,False,7813,17,27642,1.0,1622

519832,False,False,53846,27626,27626,True,True,True,False,False,3370,False,False,253,True,False,3370,253,27626,1.0,9866

12732573,False,False,8857,27645,27645,True,True,True,True,False,1741,False,False,99,True,False,1741,99,27645,1.0,684

2096579,False,False,6723,27593,27593,True,True,True,False,False,3208,False,False,50,True,False,3208,50,27593,1.0,2733

698041,False,False,6636,27570,27570,True,True,True,True,True,2442,False,False,6,True,False,2442,6,27570,1.0,1864

14098121,False,False,60252,27566,27566,True,True,True,True,False,5903,False,False,58,True,False,5903,58,27566,1.0,3297

34824499,False,False,134696,27541,27541,True,False,True,False,True,3889,False,False,67,True,False,3889,67,27541,1.0,1954

95189138,False,False,27110,27537,27537,True,True,True,True,True,7561,False,False,109,True,False,7561,109,27537,1.0,290

39176269,False,False,16800,27572,27572,True,True,True,False,True,9479,False,False,139,True,False,9479,139,27572,1.0,1201

72907253,False,False,1012,27521,27521,True,True,True,True,False,11918,False,False,11,True,False,11918,11,27521,1.0,173

18049133,False,False,3655,27494,27494,True,True,True,False,False,5898,False,False,1349,True,False,5898,1349,27494,1.0,921

134017286,False,False,37576,27542,27542,True,True,True,True,False,1085,False,False,337,True,False,1085,337,27542,1.0,3247

125266328,False,False,6167,27476,27476,True,True,True,True,False,1749,False,False,347,True,False,1749,347,27476,1.0,1339

136815833,False,False,1485,27474,27474,True,True,True,True,False,3847,False,False,74,True,False,3847,74,27474,1.0,751

207645083,False,False,27541,27461,27461,True,True,True,False,False,1574,False,False,34,True,False,1574,34,27461,1.0,1483

2293158,False,False,752679,27337,27337,True,True,True,True,True,12265,False,False,526,True,False,12265,526,27337,1.0,66868

5625464,False,False,4376,27364,27364,True,True,True,True,False,2456,False,False,34,True,False,2456,34,27364,1.0,2851

206084,False,False,70241,27282,27282,True,False,False,False,False,11793,True,False,0,True,False,11793,0,27282,1.0,63882

40997482,False,False,172946,27093,27093,True,True,False,True,False,4185,False,False,1218,True,False,4185,1218,27093,1.0,16108

32247847,False,False,122206,27062,27062,True,True,True,False,True,2799,False,False,246,True,False,2799,246,27062,1.0,5010

7548986,False,False,66635,27036,27036,True,False,True,False,False,9226,False,False,9,True,False,9226,9,27036,1.0,33719

99761907,False,False,14300,27055,27055,True,True,True,False,False,2094,False,False,532,True,False,2094,532,27055,1.0,795

29891188,False,False,3359,27020,27020,True,False,True,False,False,2229,False,False,82,True,False,2229,82,27020,1.0,1932

84811466,False,False,4682,27036,27036,True,True,True,True,False,4441,False,False,199,True,False,4441,199,27036,1.0,310

228016443,False,False,89255,27005,27005,True,True,True,True,False,7052,False,False,184,True,False,7052,184,27005,1.0,4455

4484451,False,False,21784,27000,27000,True,True,True,True,False,6944,False,False,30,True,False,6944,30,27000,1.0,441

37958358,False,False,105160,26925,26925,True,True,True,False,True,1813,False,False,133,True,False,1813,133,26925,1.0,627

458058,False,False,226073,26925,26925,True,True,False,False,False,8704,False,False,708,True,False,8704,708,26925,1.0,60558

95876775,False,False,482,26899,26899,True,True,True,True,False,2970,False,False,11,True,False,2970,11,26899,1.0,168

137724480,False,False,772344,26840,26840,True,True,True,True,True,2299,False,False,1844,True,False,2299,1844,26840,1.0,4312

130688011,False,False,35535,26867,26867,True,True,True,False,False,920,False,False,70,True,False,920,70,26867,1.0,3527

53127403,False,False,50280,26794,26794,True,True,True,True,True,9831,False,False,146,True,False,9831,146,26794,1.0,2688

12574344,False,False,1617,26762,26762,True,True,True,True,False,2325,False,False,162,True,False,2325,162,26762,1.0,916

31085130,False,False,359395,26736,26736,True,False,True,True,False,2671,False,False,826,True,False,2671,826,26736,1.0,2257

114523184,False,False,1186,26701,26701,True,True,True,True,True,7145,False,False,40,True,False,7145,40,26701,1.0,709

264818686,False,False,12174,26681,26681,True,True,True,True,False,9506,False,False,293,True,False,9506,293,26681,1.0,2037

44662669,False,False,273125,26603,26603,True,True,True,True,True,2469,False,False,1468,True,False,2469,1468,26603,1.0,22643

14705691,False,False,1602,26590,26590,True,False,True,False,False,4966,False,False,113,True,False,4966,113,26590,1.0,1551

1864363,False,False,22773,26558,26558,True,False,True,False,False,6324,False,False,129,True,False,6324,129,26558,1.0,11622

48610662,False,False,5464,26682,26682,True,True,True,True,False,3710,False,False,886,True,False,3710,886,26682,1.0,4679

62156403,False,False,3323997,26531,26531,True,True,True,True,True,7694,False,False,6,True,False,7694,6,26531,1.0,438

21125024,False,False,3045,26590,26590,True,False,True,False,True,940,False,False,12,True,False,940,12,26590,1.0,839

178991158,False,False,25086,26539,26539,True,False,True,False,False,1092,False,False,408,True,False,1092,408,26539,1.0,2159

1116542,False,False,31216,26465,26465,True,True,True,True,False,2988,False,False,911,True,False,2988,911,26465,1.0,5315

2579314,False,False,10094,26458,26458,True,True,True,False,False,3375,True,False,239,True,False,3375,239,26458,1.0,2632

50447720,False,False,14104,26479,26479,True,True,True,True,True,4755,False,False,55,True,False,4755,55,26479,1.0,2534

349241,False,False,6764,26427,26427,True,True,True,True,True,5629,False,False,46,True,False,5629,46,26427,1.0,2799

39840932,False,False,10882,26405,26405,True,False,False,False,True,8584,False,False,239,True,False,8584,239,26405,1.0,3909

13584262,False,False,13497,26381,26381,True,False,True,False,True,2575,False,False,108,True,False,2575,108,26381,1.0,3137

122692377,False,False,868034,26342,26342,False,True,False,True,False,5455,False,False,105,True,False,5455,105,26342,1.0,73

97249406,False,False,1208,26405,26405,True,False,True,False,False,1884,False,False,9,True,False,1884,9,26405,1.0,420

13078968,False,False,9781,26273,26273,True,False,True,True,True,1497,False,False,12,True,False,1497,12,26273,1.0,3738

67702184,False,False,56277,26278,26278,True,False,True,False,True,6569,False,False,33,True,False,6569,33,26278,1.0,5753

28167802,False,False,9838,26236,26236,True,True,True,True,True,6515,False,False,50,True,False,6515,50,26236,1.0,675

790359,False,False,34445,26181,26181,True,True,True,False,False,4023,False,False,796,True,False,4023,796,26181,1.0,9370

202890778,False,False,111613,26178,26178,True,True,True,False,False,2311,False,False,87,True,False,2311,87,26178,1.0,8164

42920477,False,False,6311,26078,26078,True,True,True,True,False,7046,False,False,727,True,False,7046,727,26078,1.0,361

33884891,False,False,167939,26071,26071,True,True,True,False,False,10605,False,False,960,True,False,10605,960,26071,1.0,16219

15585444,False,False,984,26053,26053,True,True,True,True,True,5636,False,False,38,True,False,5636,38,26053,1.0,130

128565937,False,False,1317,26043,26043,True,True,True,True,False,1887,False,False,0,True,False,1887,0,26043,1.0,600

2056312,False,False,117300,26019,26019,True,True,True,False,True,4390,False,False,779,True,False,4390,779,26019,1.0,1066

24976755,False,False,72398,25999,25999,True,True,True,True,False,7038,False,False,5,True,False,7038,5,25999,1.0,1663

15045751,False,False,22010,26073,26073,True,False,True,False,False,4391,False,False,486,True,False,4391,486,26073,1.0,3268

21938243,False,False,5902,25930,25930,True,False,True,False,False,1781,False,False,10,True,False,1781,10,25930,1.0,3425

119811010,False,False,76933,25906,25906,True,False,True,False,False,2958,False,False,62,True,False,2958,62,25906,1.0,1946

158703981,False,False,714371,25899,25899,True,True,True,True,False,7716,False,False,13,True,False,7716,13,25899,1.0,132

70431106,False,False,486,25904,25904,True,True,True,True,True,6045,False,False,23,True,False,6045,23,25904,1.0,296

307260205,False,False,35188,25903,25903,True,True,True,True,True,1981,False,False,629,True,False,1981,629,25903,1.0,20594

23736449,False,False,158,25830,25830,True,True,True,True,False,4577,False,False,338,True,False,4577,338,25830,1.0,235

481366,False,False,5251,25759,25759,True,True,True,True,True,2664,False,False,315,True,False,2664,315,25759,1.0,401

110211147,False,False,13868,25733,25733,True,True,True,True,False,9089,False,False,97,True,False,9089,97,25733,1.0,733

28751632,False,False,16128,26229,26229,True,False,True,False,False,2969,False,False,57,True,False,2969,57,26229,1.0,1832

8575137,False,False,3909,25697,25697,True,False,True,False,True,4714,False,False,114,True,False,4714,114,25697,1.0,1016

166535974,False,False,199,25613,25613,True,True,True,True,False,3240,False,False,237,True,False,3240,237,25613,1.0,252

571770,False,False,57623,25568,25568,True,True,True,True,False,2917,False,False,838,True,False,2917,838,25568,1.0,15472

2700159,False,False,65887,25567,25567,True,True,True,True,False,8138,False,False,2362,True,False,8138,2362,25567,1.0,6571

58842707,False,False,3029,25528,25528,True,True,True,False,True,2113,False,False,125,True,False,2113,125,25528,1.0,1113

34757182,False,False,7768,25486,25486,True,True,True,True,False,4127,False,False,66,True,False,4127,66,25486,1.0,790

1283503,False,False,2290,25467,25467,True,False,True,False,False,3161,False,False,86,True,False,3161,86,25467,1.0,2270

32578467,False,False,181725,25471,25471,True,True,True,True,False,5260,False,False,815,True,False,5260,815,25471,1.0,1756

2881789,False,False,31028,25436,25436,True,True,True,True,False,10903,False,False,239,True,False,10903,239,25436,1.0,2670

29219243,False,False,711188,25435,25435,True,True,True,True,True,5613,False,False,254,True,False,5613,254,25435,1.0,1082

6452529,False,False,282565,25439,25439,True,False,True,True,False,1858,False,False,1350,True,False,1858,1350,25439,1.0,33464

36891867,False,False,100187,25376,25376,True,False,True,False,False,12141,False,False,262,True,False,12141,262,25376,1.0,9248

